NoHand,AAo,AKs,AQs,AJs,ATs,A9s,A8s,A7s,A6s,A5s,A4s,A3s,A2s,KAo,KKo,KQs,KJs,KTs,K9s,K8s,K7s,K6s,K5s,K4s,K3s,K2s,QAo,QKo,QQo,QJs,QTs,Q9s,Q8s,Q7s,Q6s,Q5s,Q4s,Q3s,Q2s,JAo,JKo,JQo,JJo,JTs,J9s,J8s,J7s,J6s,J5s,J4s,J3s,J2s,TAo,TKo,TQo,TJo,TTo,T9s,T8s,T7s,T6s,T5s,T4s,T3s,T2s,9Ao,9Ko,9Qo,9Jo,9To,99o,98s,97s,96s,95s,94s,93s,92s,8Ao,8Ko,8Qo,8Jo,8To,89o,88o,87s,86s,85s,84s,83s,82s,7Ao,7Ko,7Qo,7Jo,7To,79o,78o,77o,76s,75s,74s,73s,72s,6Ao,6Ko,6Qo,6Jo,6To,69o,68o,67o,66o,65s,64s,63s,62s,5Ao,5Ko,5Qo,5Jo,5To,59o,58o,57o,56o,55o,54s,53s,52s,4Ao,4Ko,4Qo,4Jo,4To,49o,48o,47o,46o,45o,44o,43s,42s,3Ao,3Ko,3Qo,3Jo,3To,39o,38o,37o,36o,35o,34o,33o,32s,2Ao,2Ko,2Qo,2Jo,2To,29o,28o,27o,26o,25o,24o,23o,22o
2964,78,3,744,3,3,744,3,3,3,744,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,3,744,3,3,3,744,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,40,2,40,2,2,3,3,3,3,3,3,3,3,78,40,78,40,40,78,3,3,3,744,3,3,744,40,2,40,2,2,40,2,3,3,3,3,3,3,40,2,40,2,2,40,2,2,3,3,3,3,3,40,2,40,2,2,40,2,2,2,3,3,3,3,78,40,78,40,40,78,40,40,40,78,3,3,744,40,2,40,2,2,40,2,2,2,40,2,3,3,40,2,40,2,2,40,2,2,2,40,2,2,3,78,40,78,40,40,78,40,40,40,78,40,40,78
3120,80,3,783,3,3,783,3,3,3,783,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,3,783,3,3,3,783,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,41,2,41,2,2,3,3,3,3,3,3,3,3,80,41,80,41,41,80,3,3,3,783,3,783,42,41,2,41,2,2,41,2,3,3,3,3,3,3,41,2,41,2,2,41,2,2,3,3,3,3,3,41,2,41,2,2,41,2,2,2,3,3,3,3,80,41,80,41,41,80,41,41,41,80,3,783,42,41,2,41,2,2,41,2,2,2,41,2,3,3,80,41,80,41,41,80,41,41,41,80,41,80,42,42,3,42,3,3,42,3,3,3,42,3,42,4
3276,82,3,822,3,3,822,3,3,3,822,822,42,42,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,3,822,3,3,3,822,822,42,42,42,2,42,2,3,3,3,3,3,3,3,3,3,42,2,42,2,2,3,3,3,3,3,3,3,3,82,42,82,42,42,82,3,3,3,822,822,42,42,42,2,42,2,2,42,2,3,3,3,3,3,3,42,2,42,2,2,42,2,2,3,3,3,3,3,42,2,42,2,2,42,2,2,2,3,3,3,3,82,42,82,42,42,82,42,42,42,82,822,42,42,82,42,82,42,42,82,42,42,42,82,82,42,42,43,3,43,3,3,43,3,3,3,43,43,4,3,43,3,43,3,3,43,3,3,3,43,43,4,4
2964,78,3,744,3,3,744,3,3,744,3,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,3,744,3,3,744,3,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,40,2,40,2,2,3,3,3,3,3,3,3,3,78,40,78,40,40,78,3,3,744,3,3,3,744,40,2,40,2,2,40,2,3,3,3,3,3,3,40,2,40,2,2,40,2,2,3,3,3,3,3,78,40,78,40,40,78,40,40,78,3,3,3,744,40,2,40,2,2,40,2,2,40,2,3,3,3,40,2,40,2,2,40,2,2,40,2,2,3,3,40,2,40,2,2,40,2,2,40,2,2,2,3,78,40,78,40,40,78,40,40,78,40,40,40,78
3120,80,3,783,3,3,783,3,3,783,3,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,3,783,3,3,783,3,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,41,2,41,2,2,3,3,3,3,3,3,3,3,80,41,80,41,41,80,3,3,783,3,3,783,42,41,2,41,2,2,41,2,3,3,3,3,3,3,41,2,41,2,2,41,2,2,3,3,3,3,3,80,41,80,41,41,80,41,41,80,3,3,783,42,41,2,41,2,2,41,2,2,41,2,3,3,3,41,2,41,2,2,41,2,2,41,2,2,3,3,80,41,80,41,41,80,41,41,80,41,41,80,42,42,3,42,3,3,42,3,3,42,3,3,42,4
3280,82,3,823,3,3,823,3,3,823,3,823,43,43,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,3,823,3,3,823,3,823,43,43,42,2,42,2,3,3,3,3,3,3,3,3,3,42,2,42,2,2,3,3,3,3,3,3,3,3,82,42,82,42,42,82,3,3,823,3,823,43,43,42,2,42,2,2,42,2,3,3,3,3,3,3,42,2,42,2,2,42,2,2,3,3,3,3,3,82,42,82,42,42,82,42,42,82,3,823,43,43,42,2,42,2,2,42,2,2,42,2,3,3,3,82,42,82,42,42,82,42,42,82,42,82,43,43,43,3,43,3,3,43,3,3,43,3,43,4,4,43,3,43,3,3,43,3,3,43,3,43,4,4
3444,84,3,864,3,3,864,3,3,864,864,44,44,44,43,2,3,3,3,3,3,3,3,3,3,3,3,84,43,84,3,3,864,3,3,864,864,44,44,44,43,2,43,2,3,3,3,3,3,3,3,3,3,43,2,43,2,2,3,3,3,3,3,3,3,3,84,43,84,43,43,84,3,3,864,864,44,44,44,43,2,43,2,2,43,2,3,3,3,3,3,3,43,2,43,2,2,43,2,2,3,3,3,3,3,84,43,84,43,43,84,43,43,84,864,44,44,44,84,43,84,43,43,84,43,43,84,84,44,44,44,44,3,44,3,3,44,3,3,44,44,4,4,4,44,3,44,3,3,44,3,3,44,44,4,4,4,44,3,44,3,3,44,3,3,44,44,4,4,4
2964,78,3,744,3,3,744,3,744,3,3,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,3,744,3,744,3,3,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,40,2,40,2,2,3,3,3,3,3,3,3,3,78,40,78,40,40,78,3,744,3,3,3,3,744,40,2,40,2,2,40,2,3,3,3,3,3,3,78,40,78,40,40,78,40,78,3,3,3,3,744,40,2,40,2,2,40,2,40,2,3,3,3,3,40,2,40,2,2,40,2,40,2,2,3,3,3,40,2,40,2,2,40,2,40,2,2,2,3,3,40,2,40,2,2,40,2,40,2,2,2,2,3,78,40,78,40,40,78,40,78,40,40,40,40,78
3120,80,3,783,3,3,783,3,783,3,3,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,3,783,3,783,3,3,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,41,2,41,2,2,3,3,3,3,3,3,3,3,80,41,80,41,41,80,3,783,3,3,3,783,42,41,2,41,2,2,41,2,3,3,3,3,3,3,80,41,80,41,41,80,41,80,3,3,3,783,42,41,2,41,2,2,41,2,41,2,3,3,3,3,41,2,41,2,2,41,2,41,2,2,3,3,3,41,2,41,2,2,41,2,41,2,2,2,3,3,80,41,80,41,41,80,41,80,41,41,41,80,42,42,3,42,3,3,42,3,42,3,3,3,42,4
3280,82,3,823,3,3,823,3,823,3,3,823,43,43,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,3,823,3,823,3,3,823,43,43,42,2,42,2,3,3,3,3,3,3,3,3,3,42,2,42,2,2,3,3,3,3,3,3,3,3,82,42,82,42,42,82,3,823,3,3,823,43,43,42,2,42,2,2,42,2,3,3,3,3,3,3,82,42,82,42,42,82,42,82,3,3,823,43,43,42,2,42,2,2,42,2,42,2,3,3,3,3,42,2,42,2,2,42,2,42,2,2,3,3,3,82,42,82,42,42,82,42,82,42,42,82,43,43,43,3,43,3,3,43,3,43,3,3,43,4,4,43,3,43,3,3,43,3,43,3,3,43,4,4
3444,84,3,864,3,3,864,3,864,3,864,44,44,44,43,2,3,3,3,3,3,3,3,3,3,3,3,84,43,84,3,3,864,3,864,3,864,44,44,44,43,2,43,2,3,3,3,3,3,3,3,3,3,43,2,43,2,2,3,3,3,3,3,3,3,3,84,43,84,43,43,84,3,864,3,864,44,44,44,43,2,43,2,2,43,2,3,3,3,3,3,3,84,43,84,43,43,84,43,84,3,864,44,44,44,43,2,43,2,2,43,2,43,2,3,3,3,3,84,43,84,43,43,84,43,84,43,84,44,44,44,44,3,44,3,3,44,3,44,3,44,4,4,4,44,3,44,3,3,44,3,44,3,44,4,4,4,44,3,44,3,3,44,3,44,3,44,4,4,4
3612,86,3,906,3,3,906,3,906,906,45,45,45,45,44,2,3,3,3,3,3,3,3,3,3,3,3,86,44,86,3,3,906,3,906,906,45,45,45,45,44,2,44,2,3,3,3,3,3,3,3,3,3,44,2,44,2,2,3,3,3,3,3,3,3,3,86,44,86,44,44,86,3,906,906,45,45,45,45,44,2,44,2,2,44,2,3,3,3,3,3,3,86,44,86,44,44,86,44,86,906,45,45,45,45,86,44,86,44,44,86,44,86,86,45,45,45,45,45,3,45,3,3,45,3,45,45,4,4,4,4,45,3,45,3,3,45,3,45,45,4,4,4,4,45,3,45,3,3,45,3,45,45,4,4,4,4,45,3,45,3,3,45,3,45,45,4,4,4,4
2964,78,3,744,3,3,744,744,3,3,3,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,3,744,744,3,3,3,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,40,2,40,2,2,3,3,3,3,3,3,3,3,78,40,78,40,40,78,744,3,3,3,3,3,744,78,40,78,40,40,78,78,3,3,3,3,3,744,40,2,40,2,2,40,40,2,3,3,3,3,3,40,2,40,2,2,40,40,2,2,3,3,3,3,40,2,40,2,2,40,40,2,2,2,3,3,3,40,2,40,2,2,40,40,2,2,2,2,3,3,40,2,40,2,2,40,40,2,2,2,2,2,3,78,40,78,40,40,78,78,40,40,40,40,40,78
3120,80,3,783,3,3,783,783,3,3,3,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,3,783,783,3,3,3,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,41,2,41,2,2,3,3,3,3,3,3,3,3,80,41,80,41,41,80,783,3,3,3,3,783,42,80,41,80,41,41,80,80,3,3,3,3,783,42,41,2,41,2,2,41,41,2,3,3,3,3,3,41,2,41,2,2,41,41,2,2,3,3,3,3,41,2,41,2,2,41,41,2,2,2,3,3,3,41,2,41,2,2,41,41,2,2,2,2,3,3,80,41,80,41,41,80,80,41,41,41,41,80,42,42,3,42,3,3,42,42,3,3,3,3,42,4
3280,82,3,823,3,3,823,823,3,3,3,823,43,43,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,3,823,823,3,3,3,823,43,43,42,2,42,2,3,3,3,3,3,3,3,3,3,42,2,42,2,2,3,3,3,3,3,3,3,3,82,42,82,42,42,82,823,3,3,3,823,43,43,82,42,82,42,42,82,82,3,3,3,823,43,43,42,2,42,2,2,42,42,2,3,3,3,3,3,42,2,42,2,2,42,42,2,2,3,3,3,3,42,2,42,2,2,42,42,2,2,2,3,3,3,82,42,82,42,42,82,82,42,42,42,82,43,43,43,3,43,3,3,43,43,3,3,3,43,4,4,43,3,43,3,3,43,43,3,3,3,43,4,4
3444,84,3,864,3,3,864,864,3,3,864,44,44,44,43,2,3,3,3,3,3,3,3,3,3,3,3,84,43,84,3,3,864,864,3,3,864,44,44,44,43,2,43,2,3,3,3,3,3,3,3,3,3,43,2,43,2,2,3,3,3,3,3,3,3,3,84,43,84,43,43,84,864,3,3,864,44,44,44,84,43,84,43,43,84,84,3,3,864,44,44,44,43,2,43,2,2,43,43,2,3,3,3,3,3,43,2,43,2,2,43,43,2,2,3,3,3,3,84,43,84,43,43,84,84,43,43,84,44,44,44,44,3,44,3,3,44,44,3,3,44,4,4,4,44,3,44,3,3,44,44,3,3,44,4,4,4,44,3,44,3,3,44,44,3,3,44,4,4,4
3612,86,3,906,3,3,906,906,3,906,45,45,45,45,44,2,3,3,3,3,3,3,3,3,3,3,3,86,44,86,3,3,906,906,3,906,45,45,45,45,44,2,44,2,3,3,3,3,3,3,3,3,3,44,2,44,2,2,3,3,3,3,3,3,3,3,86,44,86,44,44,86,906,3,906,45,45,45,45,86,44,86,44,44,86,86,3,906,45,45,45,45,44,2,44,2,2,44,44,2,3,3,3,3,3,86,44,86,44,44,86,86,44,86,45,45,45,45,45,3,45,3,3,45,45,3,45,4,4,4,4,45,3,45,3,3,45,45,3,45,4,4,4,4,45,3,45,3,3,45,45,3,45,4,4,4,4,45,3,45,3,3,45,45,3,45,4,4,4,4
3780,88,3,948,3,3,948,948,948,45,45,46,46,46,45,2,3,3,3,3,3,3,3,3,3,3,3,88,45,88,3,3,948,948,948,45,45,46,46,46,45,2,45,2,3,3,3,3,3,3,3,3,3,45,2,45,2,2,3,3,3,3,3,3,3,3,88,45,88,45,45,88,948,948,45,45,46,46,46,88,45,88,45,45,88,88,948,45,45,46,46,46,88,45,88,45,45,88,88,88,45,45,46,46,46,46,3,46,3,3,46,46,46,4,3,4,4,4,46,3,46,3,3,46,46,46,4,4,4,4,4,46,3,46,3,3,46,46,46,4,4,4,4,4,46,3,46,3,3,46,46,46,4,4,4,4,4,46,3,46,3,3,46,46,46,4,4,4,4,4
2964,78,3,744,3,744,3,3,3,3,3,3,744,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,744,3,3,3,3,3,3,744,744,40,2,40,2,3,3,3,3,3,3,3,3,3,78,40,78,40,78,3,3,3,3,3,3,744,744,40,2,40,2,40,2,3,3,3,3,3,3,3,40,2,40,2,40,2,2,3,3,3,3,3,3,40,2,40,2,40,2,2,2,3,3,3,3,3,40,2,40,2,40,2,2,2,2,3,3,3,3,40,2,40,2,40,2,2,2,2,2,3,3,3,40,2,40,2,40,2,2,2,2,2,2,3,3,78,40,78,40,78,40,40,40,40,40,40,78,744,78,40,78,40,78,40,40,40,40,40,40,78,78
2964,78,3,744,3,744,3,3,3,3,3,744,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,744,3,3,3,3,3,744,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,78,40,78,40,78,3,3,3,3,3,744,3,744,40,2,40,2,40,2,3,3,3,3,3,3,3,40,2,40,2,40,2,2,3,3,3,3,3,3,40,2,40,2,40,2,2,2,3,3,3,3,3,40,2,40,2,40,2,2,2,2,3,3,3,3,40,2,40,2,40,2,2,2,2,2,3,3,3,78,40,78,40,78,40,40,40,40,40,78,3,744,40,2,40,2,40,2,2,2,2,2,40,2,3,78,40,78,40,78,40,40,40,40,40,78,40,78
3120,80,3,783,3,783,3,3,3,3,3,783,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,783,3,3,3,3,3,783,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,80,41,80,41,80,3,3,3,3,3,783,783,42,41,2,41,2,41,2,3,3,3,3,3,3,3,41,2,41,2,41,2,2,3,3,3,3,3,3,41,2,41,2,41,2,2,2,3,3,3,3,3,41,2,41,2,41,2,2,2,2,3,3,3,3,41,2,41,2,41,2,2,2,2,2,3,3,3,80,41,80,41,80,41,41,41,41,41,80,783,42,80,41,80,41,80,41,41,41,41,41,80,80,42,42,3,42,3,42,3,3,3,3,3,42,42,4
2964,78,3,744,3,744,3,3,3,3,744,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,744,3,3,3,3,744,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,78,40,78,40,78,3,3,3,3,744,3,3,744,40,2,40,2,40,2,3,3,3,3,3,3,3,40,2,40,2,40,2,2,3,3,3,3,3,3,40,2,40,2,40,2,2,2,3,3,3,3,3,40,2,40,2,40,2,2,2,2,3,3,3,3,78,40,78,40,78,40,40,40,40,78,3,3,744,40,2,40,2,40,2,2,2,2,40,2,3,3,40,2,40,2,40,2,2,2,2,40,2,2,3,78,40,78,40,78,40,40,40,40,78,40,40,78
3120,80,3,783,3,783,3,3,3,3,783,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,783,3,3,3,3,783,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,80,41,80,41,80,3,3,3,3,783,3,783,42,41,2,41,2,41,2,3,3,3,3,3,3,3,41,2,41,2,41,2,2,3,3,3,3,3,3,41,2,41,2,41,2,2,2,3,3,3,3,3,41,2,41,2,41,2,2,2,2,3,3,3,3,80,41,80,41,80,41,41,41,41,80,3,783,42,41,2,41,2,41,2,2,2,2,41,2,3,3,80,41,80,41,80,41,41,41,41,80,41,80,42,42,3,42,3,42,3,3,3,3,42,3,42,4
3276,82,3,822,3,822,3,3,3,3,822,822,42,42,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,822,3,3,3,3,822,822,42,42,42,2,42,2,3,3,3,3,3,3,3,3,3,82,42,82,42,82,3,3,3,3,822,822,42,42,42,2,42,2,42,2,3,3,3,3,3,3,3,42,2,42,2,42,2,2,3,3,3,3,3,3,42,2,42,2,42,2,2,2,3,3,3,3,3,42,2,42,2,42,2,2,2,2,3,3,3,3,82,42,82,42,82,42,42,42,42,82,822,42,42,82,42,82,42,82,42,42,42,42,82,82,42,42,43,3,43,3,43,3,3,3,3,43,43,4,3,43,3,43,3,43,3,3,3,3,43,43,4,4
2964,78,3,744,3,744,3,3,3,744,3,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,744,3,3,3,744,3,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,78,40,78,40,78,3,3,3,744,3,3,3,744,40,2,40,2,40,2,3,3,3,3,3,3,3,40,2,40,2,40,2,2,3,3,3,3,3,3,40,2,40,2,40,2,2,2,3,3,3,3,3,78,40,78,40,78,40,40,40,78,3,3,3,744,40,2,40,2,40,2,2,2,40,2,3,3,3,40,2,40,2,40,2,2,2,40,2,2,3,3,40,2,40,2,40,2,2,2,40,2,2,2,3,78,40,78,40,78,40,40,40,78,40,40,40,78
3120,80,3,783,3,783,3,3,3,783,3,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,783,3,3,3,783,3,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,80,41,80,41,80,3,3,3,783,3,3,783,42,41,2,41,2,41,2,3,3,3,3,3,3,3,41,2,41,2,41,2,2,3,3,3,3,3,3,41,2,41,2,41,2,2,2,3,3,3,3,3,80,41,80,41,80,41,41,41,80,3,3,783,42,41,2,41,2,41,2,2,2,41,2,3,3,3,41,2,41,2,41,2,2,2,41,2,2,3,3,80,41,80,41,80,41,41,41,80,41,41,80,42,42,3,42,3,42,3,3,3,42,3,3,42,4
3280,82,3,823,3,823,3,3,3,823,3,823,43,43,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,823,3,3,3,823,3,823,43,43,42,2,42,2,3,3,3,3,3,3,3,3,3,82,42,82,42,82,3,3,3,823,3,823,43,43,42,2,42,2,42,2,3,3,3,3,3,3,3,42,2,42,2,42,2,2,3,3,3,3,3,3,42,2,42,2,42,2,2,2,3,3,3,3,3,82,42,82,42,82,42,42,42,82,3,823,43,43,42,2,42,2,42,2,2,2,42,2,3,3,3,82,42,82,42,82,42,42,42,82,42,82,43,43,43,3,43,3,43,3,3,3,43,3,43,4,4,43,3,43,3,43,3,3,3,43,3,43,4,4
3444,84,3,864,3,864,3,3,3,864,864,44,44,44,43,2,3,3,3,3,3,3,3,3,3,3,3,84,43,84,3,864,3,3,3,864,864,44,44,44,43,2,43,2,3,3,3,3,3,3,3,3,3,84,43,84,43,84,3,3,3,864,864,44,44,44,43,2,43,2,43,2,3,3,3,3,3,3,3,43,2,43,2,43,2,2,3,3,3,3,3,3,43,2,43,2,43,2,2,2,3,3,3,3,3,84,43,84,43,84,43,43,43,84,864,44,44,44,84,43,84,43,84,43,43,43,84,84,44,44,44,44,3,44,3,44,3,3,3,44,44,4,4,4,44,3,44,3,44,3,3,3,44,44,4,4,4,44,3,44,3,44,3,3,3,44,44,4,4,4
2964,78,3,744,3,744,3,3,744,3,3,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,744,3,3,744,3,3,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,78,40,78,40,78,3,3,744,3,3,3,3,744,40,2,40,2,40,2,3,3,3,3,3,3,3,40,2,40,2,40,2,2,3,3,3,3,3,3,78,40,78,40,78,40,40,78,3,3,3,3,744,40,2,40,2,40,2,2,40,2,3,3,3,3,40,2,40,2,40,2,2,40,2,2,3,3,3,40,2,40,2,40,2,2,40,2,2,2,3,3,40,2,40,2,40,2,2,40,2,2,2,2,3,78,40,78,40,78,40,40,78,40,40,40,40,78
3120,80,3,783,3,783,3,3,783,3,3,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,783,3,3,783,3,3,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,80,41,80,41,80,3,3,783,3,3,3,783,42,41,2,41,2,41,2,3,3,3,3,3,3,3,41,2,41,2,41,2,2,3,3,3,3,3,3,80,41,80,41,80,41,41,80,3,3,3,783,42,41,2,41,2,41,2,2,41,2,3,3,3,3,41,2,41,2,41,2,2,41,2,2,3,3,3,41,2,41,2,41,2,2,41,2,2,2,3,3,80,41,80,41,80,41,41,80,41,41,41,80,42,42,3,42,3,42,3,3,42,3,3,3,42,4
3280,82,3,823,3,823,3,3,823,3,3,823,43,43,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,823,3,3,823,3,3,823,43,43,42,2,42,2,3,3,3,3,3,3,3,3,3,82,42,82,42,82,3,3,823,3,3,823,43,43,42,2,42,2,42,2,3,3,3,3,3,3,3,42,2,42,2,42,2,2,3,3,3,3,3,3,82,42,82,42,82,42,42,82,3,3,823,43,43,42,2,42,2,42,2,2,42,2,3,3,3,3,42,2,42,2,42,2,2,42,2,2,3,3,3,82,42,82,42,82,42,42,82,42,42,82,43,43,43,3,43,3,43,3,3,43,3,3,43,4,4,43,3,43,3,43,3,3,43,3,3,43,4,4
3444,84,3,864,3,864,3,3,864,3,864,44,44,44,43,2,3,3,3,3,3,3,3,3,3,3,3,84,43,84,3,864,3,3,864,3,864,44,44,44,43,2,43,2,3,3,3,3,3,3,3,3,3,84,43,84,43,84,3,3,864,3,864,44,44,44,43,2,43,2,43,2,3,3,3,3,3,3,3,43,2,43,2,43,2,2,3,3,3,3,3,3,84,43,84,43,84,43,43,84,3,864,44,44,44,43,2,43,2,43,2,2,43,2,3,3,3,3,84,43,84,43,84,43,43,84,43,84,44,44,44,44,3,44,3,44,3,3,44,3,44,4,4,4,44,3,44,3,44,3,3,44,3,44,4,4,4,44,3,44,3,44,3,3,44,3,44,4,4,4
3612,86,3,906,3,906,3,3,906,906,45,45,45,45,44,2,3,3,3,3,3,3,3,3,3,3,3,86,44,86,3,906,3,3,906,906,45,45,45,45,44,2,44,2,3,3,3,3,3,3,3,3,3,86,44,86,44,86,3,3,906,906,45,45,45,45,44,2,44,2,44,2,3,3,3,3,3,3,3,44,2,44,2,44,2,2,3,3,3,3,3,3,86,44,86,44,86,44,44,86,906,45,45,45,45,86,44,86,44,86,44,44,86,86,45,45,45,45,45,3,45,3,45,3,3,45,45,4,4,4,4,45,3,45,3,45,3,3,45,45,4,4,4,4,45,3,45,3,45,3,3,45,45,4,4,4,4,45,3,45,3,45,3,3,45,45,4,4,4,4
2964,78,3,744,3,744,3,744,3,3,3,3,3,744,40,2,3,3,3,3,3,3,3,3,3,3,3,78,40,78,3,744,3,744,3,3,3,3,3,744,40,2,40,2,3,3,3,3,3,3,3,3,3,78,40,78,40,78,3,744,3,3,3,3,3,744,40,2,40,2,40,2,3,3,3,3,3,3,3,78,40,78,40,78,40,78,3,3,3,3,3,744,40,2,40,2,40,2,40,2,3,3,3,3,3,40,2,40,2,40,2,40,2,2,3,3,3,3,40,2,40,2,40,2,40,2,2,2,3,3,3,40,2,40,2,40,2,40,2,2,2,2,3,3,40,2,40,2,40,2,40,2,2,2,2,2,3,78,40,78,40,78,40,78,40,40,40,40,40,78
3120,80,3,783,3,783,3,783,3,3,3,3,783,42,41,2,3,3,3,3,3,3,3,3,3,3,3,80,41,80,3,783,3,783,3,3,3,3,783,42,41,2,41,2,3,3,3,3,3,3,3,3,3,80,41,80,41,80,3,783,3,3,3,3,783,42,41,2,41,2,41,2,3,3,3,3,3,3,3,80,41,80,41,80,41,80,3,3,3,3,783,42,41,2,41,2,41,2,41,2,3,3,3,3,3,41,2,41,2,41,2,41,2,2,3,3,3,3,41,2,41,2,41,2,41,2,2,2,3,3,3,41,2,41,2,41,2,41,2,2,2,2,3,3,80,41,80,41,80,41,80,41,41,41,41,80,42,42,3,42,3,42,3,42,3,3,3,3,42,4
3280,82,3,823,3,823,3,823,3,3,3,823,43,43,42,2,3,3,3,3,3,3,3,3,3,3,3,82,42,82,3,823,3,823,3,3,3,823,43,43,42,2,42,2,3,3,3,3,3,3,3,3,3,82,42,82,42,82,3,823,3,3,3,823,43,43,42,2,42,2,42,2,3,3,3,3,3,3,3,82,42,82,42,82,42,82,3,3,3,823,43,43,42,2,42,2,42,2,42,2,3,3,3,3,3,42,2,42,2,42,2,42,2,2,3,3,3,3,42,2,42,2,42,2,42,2,2,2,3,3,3,82,42,82,42,82,42,82,42,42,42,82,43,43,43,3,43,3,43,3,43,3,3,3,43,4,4,43,3,43,3,43,3,43,3,3,3,43,4,4
3444,84,3,864,3,864,3,864,3,3,864,44,44,44,43,2,3,3,3,3,3,3,3,3,3,3,3,84,43,84,3,864,3,864,3,3,864,44,44,44,43,2,43,2,3,3,3,3,3,3,3,3,3,84,43,84,43,84,3,864,3,3,864,44,44,44,43,2,43,2,43,2,3,3,3,3,3,3,3,84,43,84,43,84,43,84,3,3,864,44,44,44,43,2,43,2,43,2,43,2,3,3,3,3,3,43,2,43,2,43,2,43,2,2,3,3,3,3,84,43,84,43,84,43,84,43,43,84,44,44,44,44,3,44,3,44,3,44,3,3,44,4,4,4,44,3,44,3,44,3,44,3,3,44,4,4,4,44,3,44,3,44,3,44,3,3,44,4,4,4
3612,86,3,906,3,906,3,906,3,906,45,45,45,45,44,2,3,3,3,3,3,3,3,3,3,3,3,86,44,86,3,906,3,906,3,906,45,45,45,45,44,2,44,2,3,3,3,3,3,3,3,3,3,86,44,86,44,86,3,906,3,906,45,45,45,45,44,2,44,2,44,2,3,3,3,3,3,3,3,86,44,86,44,86,44,86,3,906,45,45,45,45,44,2,44,2,44,2,44,2,3,3,3,3,3,86,44,86,44,86,44,86,44,86,45,45,45,45,45,3,45,3,45,3,45,3,45,4,4,4,4,45,3,45,3,45,3,45,3,45,4,4,4,4,45,3,45,3,45,3,45,3,45,4,4,4,4,45,3,45,3,45,3,45,3,45,4,4,4,4
3784,88,3,949,3,949,3,949,949,46,46,46,46,46,45,2,3,3,3,3,3,3,3,3,3,3,3,88,45,88,3,949,3,949,949,46,46,46,46,46,45,2,45,2,3,3,3,3,3,3,3,3,3,88,45,88,45,88,3,949,949,46,46,46,46,46,45,2,45,2,45,2,3,3,3,3,3,3,3,88,45,88,45,88,45,88,949,46,46,46,46,46,88,45,88,45,88,45,88,88,46,46,46,46,46,46,3,46,3,46,3,46,46,4,4,4,4,4,46,3,46,3,46,3,46,46,4,4,4,4,4,46,3,46,3,46,3,46,46,4,4,4,4,4,46,3,46,3,46,3,46,46,4,4,4,4,4,46,3,46,3,46,3,46,46,4,4,4,4,4
